,states,actions,rewards1,rewards2,rewards3,rewards,nextStates,dones
990,"[0.0, 0.0, 0.17592592592592593, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,7.5,6.0,17.61675396541514,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5]",0.0
991,"[0.0, 0.0, 0.21296296296296294, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0]",2.0,6.0,9.0,7.5,14.52579386194692,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5]",0.0
992,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.09722222222222222, 0.5]",3.0,7.5,8.5,7.0,12.77269480634174,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",0.0
993,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5]",2.0,6.0,8.5,6.0,15.490610979144048,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
994,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5]",2.0,6.0,10.5,7.5,11.977160363027336,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
995,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",0.0
996,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,8.5,7.0,20.034717849141856,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
997,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.0,8.5,16.519512171778537,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
998,"[0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,6.5,10.0,7.0,11.977160363027336,"[0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
999,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",2.0,6.0,9.0,7.0,14.52579386194692,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1000,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,8.0,13.0,8.5,6.71422402039792,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1001,"[0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,7.5,6.0,17.61675396541514,"[0.0, 0.0, 0.1111111111111111, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 1.0, 0.0, 0.20833333333333334, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1002,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0,4.0,9.0,7.5,18.786875608116514,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1003,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,7.5,5.5,20.034717849141856,"[0.0, 0.0, 0.2777777777777778, 0.5, 1.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1004,"[0.0, 0.0, 0.1111111111111111, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 1.0, 0.0, 0.20833333333333334, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,8.5,7.0,20.034717849141856,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1005,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0,7.0,11.0,8.0,9.875699168323866,"[0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1006,"[0.0, 0.0, 0.2777777777777778, 0.5, 1.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",2.0,6.0,9.0,8.0,14.52579386194692,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 1.0, 0.0, 0.4027777777777778, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1007,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,6.5,12.5,7.0,8.683813957093905,"[0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1008,"[0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",2.0,6.0,8.5,7.0,15.490610979144048,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1009,"[0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,7.5,6.5,17.61675396541514,"[1.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1010,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 1.0, 0.0, 0.4027777777777778, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,7.5,5.5,20.034717849141856,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.20370370370370366, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1011,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",1.0,5.0,6.5,5.0,22.78455611531636,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1012,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.20370370370370366, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.0,8.5,16.519512171778537,"[1.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1013,"[1.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1014,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1015,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,9.0,7.0,18.786875608116514,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1016,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",3.0,7.5,8.5,7.0,12.77269480634174,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1017,"[1.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,7.5,6.0,20.034717849141856,"[0.0, 0.0, 0.16666666666666666, 0.0, 1.0, 0.0, 0.18055555555555552, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1018,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",3.0,7.5,7.5,6.0,14.52579386194692,"[0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1019,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",1.0,5.0,7.5,5.0,20.034717849141856,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",0.0
1020,"[0.0, 0.0, 0.16666666666666666, 0.0, 1.0, 0.0, 0.18055555555555552, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",2.0,6.0,10.0,8.0,12.77269480634174,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1021,"[0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,8.5,6.5,15.490610979144048,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5]",0.0
1022,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 1.0, 0.0, 0.38425925925925924, 0.5]",0.0
1023,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",3.0,7.5,8.5,7.0,12.77269480634174,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",0.0
1024,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5]",2.0,6.0,10.5,6.5,11.977160363027336,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1025,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]",3.0,7.5,8.5,7.5,12.77269480634174,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",0.0
1026,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 1.0, 0.0, 0.38425925925925924, 0.5]",1.0,5.0,8.0,6.0,18.786875608116514,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.5]",0.0
1027,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,8.5,7.5,20.034717849141856,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1028,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.5]",3.0,7.5,9.5,7.5,11.23117498199737,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.5]",0.0
1029,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.5]",2.0,6.0,9.5,8.0,13.621069408034018,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1030,"[0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,6.5,14.0,7.5,7.160189199660606,"[0.0, 0.0, 0.2314814814814815, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1031,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.15740740740740738, 0.5]",0.0
1032,"[0.0, 0.0, 0.2314814814814815, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,8.0,6.5,16.519512171778537,"[1.0, 0.0, 0.2824074074074074, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1033,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1034,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.0,9.0,16.519512171778537,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.23148148148148145, 0.5]",0.0
1035,"[1.0, 0.0, 0.2824074074074074, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",1.0,5.0,7.5,5.0,20.034717849141856,"[0.0, 0.0, 0.125, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1036,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.15740740740740738, 0.5]",2.0,6.0,11.5,7.0,10.531652549766878,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.125, 0.0]",0.0
1037,"[0.0, 0.0, 0.125, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,9.0,7.5,18.786875608116514,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1038,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.23148148148148145, 0.5]",2.0,6.0,9.5,8.5,13.621069408034018,"[1.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1039,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.125, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 1.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.125, 0.0]",0.0
1040,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",3.0,7.5,7.5,6.0,14.52579386194692,"[0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1041,"[1.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,8.0,6.0,18.786875608116514,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.2685185185185185, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1042,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 1.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.125, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",0.0
1043,"[0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",2.0,6.0,8.0,7.0,16.519512171778537,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 1.0, 0.0, 0.24074074074074073, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1044,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.2685185185185185, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.5,9.0,15.490610979144048,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1045,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",0.0
1046,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[1.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1047,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",3.0,7.5,9.0,7.5,11.977160363027336,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",0.0
1048,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 1.0, 0.0, 0.24074074074074073, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",1.0,5.0,7.5,5.0,20.034717849141856,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1049,"[1.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,8.0,6.0,18.786875608116514,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.23148148148148145, 0.5]",0.0
